row_id,source_ref,source_sha256,contract,unit,boundary
B045,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,legacy_observed_executed_union,matched_grid_effect_type_union,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B046,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,legacy_observed_executed_union,matched_grid_effect_type_union,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B047,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,legacy_observed_executed_union,matched_grid_effect_type_union,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B048,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,legacy_observed_executed_union,matched_grid_effect_type_union,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B049,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,legacy_observed_executed_union,matched_grid_effect_type_union,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B050,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,legacy_observed_executed_union,matched_grid_effect_type_union,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B051,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,legacy_observed_executed_union,matched_grid_effect_type_union,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B052,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,legacy_observed_executed_union,matched_grid_effect_type_union,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B053,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,declared_finite_v1,finite_capability_model,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B054,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,declared_finite_v1,finite_capability_model,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B055,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,declared_finite_v1,finite_capability_model,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B056,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,declared_finite_v1,finite_capability_model,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B057,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,declared_finite_v1,finite_capability_model,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B058,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,declared_finite_v1,finite_capability_model,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B059,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,declared_finite_v1,finite_capability_model,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B060,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,declared_finite_v1,finite_capability_model,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B061,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,declared_finite_v1,finite_capability_model,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B062,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,declared_finite_v1,finite_capability_model,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B063,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,declared_finite_v1,finite_capability_model,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B064,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,declared_finite_v1,finite_capability_model,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B065,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,declared_finite_v1,finite_capability_model,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B066,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,P3R_identity_guard,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B067,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,P3R_identity_guard,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B068,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,P3R_identity_guard,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B069,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,P3R_identity_guard,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B070,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,P3R_identity_guard,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B071,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,P3R_identity_guard,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B072,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,P3R_identity_guard,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B073,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,P3R_identity_guard,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B074,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,P3R_identity_guard,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B075,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,P3R_identity_guard,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B076,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,P3R_identity_guard,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B077,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,P3R_identity_guard,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B078,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,P3R_identity_guard,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B079,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,T11_explicit_reason,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B080,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,T11_explicit_reason,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B081,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,T11_explicit_reason,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B082,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,T11_explicit_reason,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B083,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,T11_explicit_reason,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B084,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,T11_explicit_reason,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B085,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,T11_explicit_reason,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B086,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,T11_explicit_reason,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B087,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,T11_explicit_reason,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B088,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,T11_explicit_reason,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B089,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,T11_explicit_reason,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B090,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,T11_explicit_reason,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B091,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,T11_explicit_reason,unique_request_or_no_request_sentinel,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B092,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B093,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B094,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B095,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B096,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B097,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B098,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B099,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B100,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B101,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B102,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B103,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B104,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B105,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B106,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B107,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B108,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B109,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B110,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B111,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B112,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B113,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B114,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B115,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B116,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B117,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,chain_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B118,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B119,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B120,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B121,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B122,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B123,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B124,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B125,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B126,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B127,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B128,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B129,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B130,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B131,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B132,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B133,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B134,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B135,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B136,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B137,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B138,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B139,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B140,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B141,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B142,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B143,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,confirmed_prefix_v1,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
