metric,status,numerator,denominator,value,scheduled_denominator,unit,denominator_scope,reason,evidence_ids,schema_version,intervals,cluster_terms,contrast_signs,complete_clusters
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/P.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/P.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/P.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/P.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/P.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/T.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/T.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/T.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/T.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/T.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/boundary.precision,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/boundary.recall,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/macro.f1_defined_labels,not_applicable,,,,,ratio,macro_over_labels_with_defined_f1,设计中没有符合分母的观察,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/micro.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/micro.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/micro.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/micro.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/attack/True/diagnosis/micro.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-14-4', 'formal-45-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/M.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/M.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/M.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/M.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/M.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/P.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/P.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/P.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/P.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/P.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/T.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/T.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/T.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/T.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/T.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/boundary.precision,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/boundary.recall,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/macro.f1_defined_labels,not_applicable,,,,,ratio,macro_over_labels_with_defined_f1,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/micro.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/micro.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/micro.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/micro.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-inventory/neutral/True/diagnosis/micro.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-12-4', 'formal-49-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/M.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/M.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/M.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/M.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/M.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/P.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/P.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/P.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/P.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/P.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/T.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/T.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/T.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/T.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/T.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/boundary.precision,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/boundary.recall,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/macro.f1_defined_labels,not_applicable,,,,,ratio,macro_over_labels_with_defined_f1,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/micro.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/micro.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/micro.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/micro.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/attack/True/diagnosis/micro.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-35-4', 'formal-43-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/M.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/M.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/M.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/M.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/M.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/P.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/P.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/P.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/P.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/P.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/T.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/T.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/T.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/T.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/T.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/boundary.precision,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/boundary.recall,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/macro.f1_defined_labels,not_applicable,,,,,ratio,macro_over_labels_with_defined_f1,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/micro.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/micro.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/micro.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/micro.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A1/heldout-ledger/neutral/True/diagnosis/micro.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-4', 'formal-17-4']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/M.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/M.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/M.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/M.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/M.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/P.f1,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/P.overselect,measured,2,1,2.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/P.precision,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/P.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/P.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/T.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/T.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/T.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/T.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/T.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/boundary.precision,measured,0,2,0.0,,ratio,scheduled_core,,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/boundary.recall,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/macro.f1_defined_labels,measured,0.0,1,0.0,,ratio,macro_over_labels_with_defined_f1,,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/micro.f1,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/micro.overselect,measured,2,1,2.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/micro.precision,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/micro.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/A2/heldout-control/control/True/diagnosis/micro.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-4', 'formal-44-4', 'event-2932c71f7ab89e24', 'event-7cb8d7da5febb569']",2.0,[],[],{},0
stratum/Evidence/B0/heldout-control/control/True/diagnosis/M.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-03-4', 'formal-41-4', 'event-df005f463a976526']",2.0,[],[],{},0
stratum/Evidence/B0/heldout-control/control/True/diagnosis/M.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-4', 'formal-41-4', 'event-df005f463a976526']",2.0,[],[],{},0
stratum/Evidence/B0/heldout-control/control/True/diagnosis/M.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-03-4', 'formal-41-4', 'event-df005f463a976526']",2.0,[],[],{},0
stratum/Evidence/B0/heldout-control/control/True/diagnosis/M.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-03-4', 'formal-41-4', 'event-df005f463a976526']",2.0,[],[],{},0
stratum/Evidence/B0/heldout-control/control/True/diagnosis/M.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-4', 'formal-41-4', 'event-df005f463a976526']",2.0,[],[],{},0
stratum/Evidence/B0/heldout-control/control/True/diagnosis/P.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-03-4', 'formal-41-4', 'event-df005f463a976526']",2.0,[],[],{},0
stratum/Evidence/B0/heldout-control/control/True/diagnosis/P.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-4', 'formal-41-4', 'event-df005f463a976526']",2.0,[],[],{},0
stratum/Evidence/B0/heldout-control/control/True/diagnosis/P.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-03-4', 'formal-41-4', 'event-df005f463a976526']",2.0,[],[],{},0
stratum/Evidence/B0/heldout-control/control/True/diagnosis/P.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-03-4', 'formal-41-4', 'event-df005f463a976526']",2.0,[],[],{},0
stratum/Evidence/B0/heldout-control/control/True/diagnosis/P.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-4', 'formal-41-4', 'event-df005f463a976526']",2.0,[],[],{},0
stratum/Evidence/B0/heldout-control/control/True/diagnosis/T.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-03-4', 'formal-41-4', 'event-df005f463a976526']",2.0,[],[],{},0
