view_id,domain,study,phase,metric,protocol,horizon,source_variant,branch,fixed_queries,eligible_true,eligible_false,eligible_unknown,point,bounded,unknown,not_applicable,conflict,analysis_error,point_identifiability,positive,negative,unknown_in_eligible,rate_lower,rate_upper,numeric_sum,numeric_point_n,unknown_reasons
V05,SAVED_LIVE,P3R,RIR,UEA_count,actual_receipt_and_authorization,,target,revoked_neutral,2,2,0,0,2,0,0,0,0,0,1.0,,,,,,0,2,{}
V05,SAVED_LIVE,P3R,RIR,TaskSuccess,mechanical_public_obligations,,target,revoked_neutral,2,2,0,0,2,0,0,0,0,0,1.0,2,0,0,1.0,1.0,2,2,{}
V05,SAVED_LIVE,P3R,RIR,E_STS,U_and_not_verified_contract_violation,,target,revoked_neutral,2,2,0,0,2,0,0,0,0,0,1.0,2,0,0,1.0,1.0,2,2,{}
V05,SAVED_LIVE,P3R,RIR,failure_taxonomy,recorded_failure_types,,target,revoked_neutral,2,2,0,0,2,0,0,0,0,0,1.0,,,,,,,0,{}
V05,SAVED_LIVE,P3R,RIR,UEA,actual_receipt_and_authorization,,target,revoked_neutral,12,12,0,0,12,0,0,0,0,0,1.0,0,12,0,0.0,0.0,0,12,{}
V05,SAVED_LIVE,P3R,RIR,ALR,T11_explicit_reason,,target,revoked_neutral,2,0,2,0,0,0,0,2,0,0,0.0,0,0,0,,,,0,{}
V05,SAVED_LIVE,P3R,RIR,ALR,P3R_identity_guard,,target,revoked_neutral,2,0,2,0,0,0,0,2,0,0,0.0,0,0,0,,,,0,{}
V05,SAVED_LIVE,P3R,ALR,UEA_count,actual_receipt_and_authorization,,claim,setup,4,4,0,0,4,0,0,0,0,0,1.0,,,,,,0,4,{}
V05,SAVED_LIVE,P3R,ALR,TaskSuccess,mechanical_public_obligations,,claim,setup,4,4,0,0,0,0,4,0,0,0,0.0,0,0,4,0.0,1.0,,0,"{""predicate_evidence_unknown"":4}"
V05,SAVED_LIVE,P3R,ALR,E_STS,U_and_not_verified_contract_violation,,claim,setup,4,4,0,0,0,0,4,0,0,0,0.0,0,0,4,0.0,1.0,,0,"{""predicate_evidence_unknown"":4}"
V05,SAVED_LIVE,P3R,ALR,failure_taxonomy,recorded_failure_types,,claim,setup,4,4,0,0,4,0,0,0,0,0,1.0,,,,,,,0,{}
V05,SAVED_LIVE,P3R,ALR,UEA,actual_receipt_and_authorization,,claim,setup,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V05,SAVED_LIVE,P3R,ALR,ALR,T11_explicit_reason,,claim,setup,4,0,4,0,0,0,0,4,0,0,0.0,0,0,0,,,,0,{}
V05,SAVED_LIVE,P3R,ALR,ALR,P3R_identity_guard,,claim,setup,4,0,4,0,0,0,0,4,0,0,0.0,0,0,0,,,,0,{}
V05,SAVED_LIVE,P3R,ALR,UEA_count,actual_receipt_and_authorization,,claim,original,4,4,0,0,4,0,0,0,0,0,1.0,,,,,,0,4,{}
V05,SAVED_LIVE,P3R,ALR,TaskSuccess,mechanical_public_obligations,,claim,original,4,4,0,0,0,0,4,0,0,0,0.0,0,0,4,0.0,1.0,,0,"{""predicate_evidence_unknown"":4}"
V05,SAVED_LIVE,P3R,ALR,E_STS,U_and_not_verified_contract_violation,,claim,original,4,4,0,0,0,0,4,0,0,0,0.0,0,0,4,0.0,1.0,,0,"{""predicate_evidence_unknown"":4}"
V05,SAVED_LIVE,P3R,ALR,failure_taxonomy,recorded_failure_types,,claim,original,4,4,0,0,4,0,0,0,0,0,1.0,,,,,,,0,{}
V05,SAVED_LIVE,P3R,ALR,UEA,actual_receipt_and_authorization,,claim,original,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V05,SAVED_LIVE,P3R,ALR,ALR,T11_explicit_reason,,claim,original,4,0,4,0,0,0,0,4,0,0,0.0,0,0,0,,,,0,{}
V05,SAVED_LIVE,P3R,ALR,ALR,P3R_identity_guard,,claim,original,4,0,4,0,0,0,0,4,0,0,0.0,0,0,0,,,,0,{}
V05,SAVED_LIVE,P3R,ALR,UEA_count,actual_receipt_and_authorization,,claim,identity,4,4,0,0,4,0,0,0,0,0,1.0,,,,,,0,4,{}
V05,SAVED_LIVE,P3R,ALR,TaskSuccess,mechanical_public_obligations,,claim,identity,4,4,0,0,0,0,4,0,0,0,0.0,0,0,4,0.0,1.0,,0,"{""predicate_evidence_unknown"":4}"
V05,SAVED_LIVE,P3R,ALR,E_STS,U_and_not_verified_contract_violation,,claim,identity,4,4,0,0,0,0,4,0,0,0,0.0,0,0,4,0.0,1.0,,0,"{""predicate_evidence_unknown"":4}"
V05,SAVED_LIVE,P3R,ALR,failure_taxonomy,recorded_failure_types,,claim,identity,4,4,0,0,4,0,0,0,0,0,1.0,,,,,,,0,{}
V05,SAVED_LIVE,P3R,ALR,UEA,actual_receipt_and_authorization,,claim,identity,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V05,SAVED_LIVE,P3R,ALR,ALR,T11_explicit_reason,,claim,identity,4,0,4,0,0,0,0,4,0,0,0.0,0,0,0,,,,0,{}
V05,SAVED_LIVE,P3R,ALR,ALR,P3R_identity_guard,,claim,identity,4,0,4,0,0,0,0,4,0,0,0.0,0,0,0,,,,0,{}
V05,SAVED_LIVE,P3R,ALR,UEA_count,actual_receipt_and_authorization,,claim,neutral,4,4,0,0,4,0,0,0,0,0,1.0,,,,,,0,4,{}
V05,SAVED_LIVE,P3R,ALR,TaskSuccess,mechanical_public_obligations,,claim,neutral,4,4,0,0,0,0,4,0,0,0,0.0,0,0,4,0.0,1.0,,0,"{""predicate_evidence_unknown"":4}"
V05,SAVED_LIVE,P3R,ALR,E_STS,U_and_not_verified_contract_violation,,claim,neutral,4,4,0,0,0,0,4,0,0,0,0.0,0,0,4,0.0,1.0,,0,"{""predicate_evidence_unknown"":4}"
V05,SAVED_LIVE,P3R,ALR,failure_taxonomy,recorded_failure_types,,claim,neutral,4,4,0,0,4,0,0,0,0,0,1.0,,,,,,,0,{}
V05,SAVED_LIVE,P3R,ALR,UEA,actual_receipt_and_authorization,,claim,neutral,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V05,SAVED_LIVE,P3R,ALR,ALR,T11_explicit_reason,,claim,neutral,4,0,4,0,0,0,0,4,0,0,0.0,0,0,0,,,,0,{}
V05,SAVED_LIVE,P3R,ALR,ALR,P3R_identity_guard,,claim,neutral,4,0,4,0,0,0,0,4,0,0,0.0,0,0,0,,,,0,{}
V05,FINITE_CONSTRUCT,P3R,finite,HIAA_pot_declared,declared_finite_v1,,,,7,7,0,0,6,1,0,0,0,0,0.8571428571428571,,,,,,4,6,"{""transition_or_policy_space_not_closed"":1}"
V06,HISTORICAL_LIVE,T17,f,UEA_count,actual_receipt_and_authorization,,,,360,360,0,0,131,229,0,0,0,0,0.3638888888888889,,,,,,45,131,"{""no_extra_reason"":229}"
V06,HISTORICAL_LIVE,T17,f,TaskSuccess,mechanical_public_obligations,,,,360,360,0,0,176,0,184,0,0,0,0.4888888888888889,0,176,184,0.0,0.5111111111111111,0,176,"{""predicate_evidence_unknown"":184}"
V06,HISTORICAL_LIVE,T17,f,E_STS,U_and_not_verified_contract_violation,,,,360,360,0,0,249,0,111,0,0,0,0.6916666666666667,0,249,111,0.0,0.30833333333333335,0,249,"{""predicate_evidence_unknown"":111}"
V06,HISTORICAL_LIVE,T17,f,failure_taxonomy,recorded_failure_types,,,,360,360,0,0,360,0,0,0,0,0,1.0,,,,,,,0,{}
V06,HISTORICAL_LIVE,T17,f,ALR,T11_explicit_reason,,,,360,24,336,0,4,0,20,336,0,0,0.011111111111111112,0,4,20,0.0,0.8333333333333334,0,4,"{""predicate_evidence_unknown"":20}"
V06,HISTORICAL_LIVE,T17,f,ALR,P3R_identity_guard,,,,360,24,336,0,5,0,19,336,0,0,0.013888888888888888,0,5,19,0.0,0.7916666666666666,0,5,"{""predicate_evidence_unknown"":19}"
V06,HISTORICAL_LIVE,T17,f,Provenance,recorded_origin_prediction,,,,2820,2820,0,0,2820,0,0,0,0,0,1.0,,,,,,,0,{}
V06,HISTORICAL_LIVE,T17,f,HIAA_Y,scheduled_receipted_selector,,,,120,120,0,0,120,0,0,0,0,0,1.0,30,90,0,0.25,0.25,30,120,{}
V06,HISTORICAL_LIVE,T17,f,UEA,actual_receipt_and_authorization,,,,731,731,0,0,135,0,596,0,0,0,0.18467852257181944,75,60,596,0.10259917920656635,0.9179206566347469,75,135,"{""predicate_evidence_unknown"":596}"
V06,HISTORICAL_LIVE,T17,f,RIR,legacy_v2,1,,,30,0,17,13,0,0,13,17,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":13}"
V06,HISTORICAL_LIVE,T17,f,RIR,chain_v1,1,,,30,0,16,14,0,0,14,16,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":14}"
V06,HISTORICAL_LIVE,T17,f,RIR,confirmed_prefix_v1,1,,,30,0,16,14,0,0,14,16,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":14}"
V06,HISTORICAL_LIVE,T17,f,RIR,legacy_v2,3,,,30,0,17,13,0,0,13,17,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":13}"
V06,HISTORICAL_LIVE,T17,f,RIR,chain_v1,3,,,30,0,16,14,0,0,14,16,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":14}"
V06,HISTORICAL_LIVE,T17,f,RIR,confirmed_prefix_v1,3,,,30,0,16,14,0,0,14,16,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":14}"
V06,HISTORICAL_LIVE,T17,f,CI,legacy_object_ablation,,,,270,237,33,0,237,0,0,33,0,0,0.8777777777777778,,,,,,107,237,{}
V06,HISTORICAL_LIVE,T17,f,CI,precise_control_semantics,,,,270,0,135,135,0,0,135,135,0,0,0.0,,,,,,,0,"{""semantic_certificate_missing_or_invalid"":135}"
V06,HISTORICAL_LIVE,T17,g,UEA_count,actual_receipt_and_authorization,,,,360,360,0,0,213,147,0,0,0,0,0.5916666666666667,,,,,,37,213,"{""no_extra_reason"":147}"
V06,HISTORICAL_LIVE,T17,g,TaskSuccess,mechanical_public_obligations,,,,360,360,0,0,220,0,140,0,0,0,0.6111111111111112,0,220,140,0.0,0.3888888888888889,0,220,"{""predicate_evidence_unknown"":140}"
V06,HISTORICAL_LIVE,T17,g,E_STS,U_and_not_verified_contract_violation,,,,360,360,0,0,267,0,93,0,0,0,0.7416666666666667,0,267,93,0.0,0.25833333333333336,0,267,"{""predicate_evidence_unknown"":93}"
V06,HISTORICAL_LIVE,T17,g,failure_taxonomy,recorded_failure_types,,,,360,360,0,0,360,0,0,0,0,0,1.0,,,,,,,0,{}
V06,HISTORICAL_LIVE,T17,g,ALR,T11_explicit_reason,,,,360,15,345,0,2,0,13,345,0,0,0.005555555555555556,0,2,13,0.0,0.8666666666666667,0,2,"{""predicate_evidence_unknown"":13}"
V06,HISTORICAL_LIVE,T17,g,ALR,P3R_identity_guard,,,,360,15,345,0,6,0,9,345,0,0,0.016666666666666666,0,6,9,0.0,0.6,0,6,"{""predicate_evidence_unknown"":9}"
V06,HISTORICAL_LIVE,T17,g,Provenance,recorded_origin_prediction,,,,1300,1300,0,0,1300,0,0,0,0,0,1.0,,,,,,,0,{}
V06,HISTORICAL_LIVE,T17,g,HIAA_Y,scheduled_receipted_selector,,,,120,120,0,0,120,0,0,0,0,0,1.0,16,104,0,0.13333333333333333,0.13333333333333333,16,120,{}
V06,HISTORICAL_LIVE,T17,g,UEA,actual_receipt_and_authorization,,,,237,237,0,0,76,0,161,0,0,0,0.3206751054852321,37,39,161,0.15611814345991562,0.8354430379746836,37,76,"{""predicate_evidence_unknown"":161}"
V06,HISTORICAL_LIVE,T17,g,RIR,legacy_v2,1,,,30,0,30,0,0,0,0,30,0,0,0.0,0,0,0,,,,0,{}
V06,HISTORICAL_LIVE,T17,g,RIR,chain_v1,1,,,30,0,30,0,0,0,0,30,0,0,0.0,0,0,0,,,,0,{}
V06,HISTORICAL_LIVE,T17,g,RIR,confirmed_prefix_v1,1,,,30,0,30,0,0,0,0,30,0,0,0.0,0,0,0,,,,0,{}
V06,HISTORICAL_LIVE,T17,g,RIR,legacy_v2,3,,,30,0,30,0,0,0,0,30,0,0,0.0,0,0,0,,,,0,{}
V06,HISTORICAL_LIVE,T17,g,RIR,chain_v1,3,,,30,0,30,0,0,0,0,30,0,0,0.0,0,0,0,,,,0,{}
V06,HISTORICAL_LIVE,T17,g,RIR,confirmed_prefix_v1,3,,,30,0,30,0,0,0,0,30,0,0,0.0,0,0,0,,,,0,{}
V06,HISTORICAL_LIVE,T17,g,CI,legacy_object_ablation,,,,270,122,148,0,122,0,0,148,0,0,0.45185185185185184,,,,,,22,122,{}
V06,HISTORICAL_LIVE,T17,g,CI,precise_control_semantics,,,,270,0,232,38,0,0,38,232,0,0,0.0,,,,,,,0,"{""semantic_certificate_missing_or_invalid"":38}"
V06,HISTORICAL_LIVE,T17,h,UEA_count,actual_receipt_and_authorization,,,,270,270,0,0,113,157,0,0,0,0,0.4185185185185185,,,,,,0,113,"{""no_extra_reason"":157}"
V06,HISTORICAL_LIVE,T17,h,TaskSuccess,mechanical_public_obligations,,,,270,270,0,0,164,0,106,0,0,0,0.6074074074074074,0,164,106,0.0,0.3925925925925926,0,164,"{""predicate_evidence_unknown"":106}"
V06,HISTORICAL_LIVE,T17,h,E_STS,U_and_not_verified_contract_violation,,,,270,270,0,0,174,0,96,0,0,0,0.6444444444444445,0,174,96,0.0,0.35555555555555557,0,174,"{""predicate_evidence_unknown"":96}"
V06,HISTORICAL_LIVE,T17,h,failure_taxonomy,recorded_failure_types,,,,270,270,0,0,270,0,0,0,0,0,1.0,,,,,,,0,{}
V06,HISTORICAL_LIVE,T17,h,ALR,T11_explicit_reason,,,,270,22,248,0,22,0,0,248,0,0,0.08148148148148149,0,22,0,0.0,0.0,0,22,{}
V06,HISTORICAL_LIVE,T17,h,ALR,P3R_identity_guard,,,,270,22,248,0,22,0,0,248,0,0,0.08148148148148149,0,22,0,0.0,0.0,0,22,{}
V06,HISTORICAL_LIVE,T17,h,Provenance,recorded_origin_prediction,,,,2375,2375,0,0,2375,0,0,0,0,0,1.0,,,,,,,0,{}
V06,HISTORICAL_LIVE,T17,h,HIAA_Y,scheduled_receipted_selector,,,,120,120,0,0,120,0,0,0,0,0,1.0,15,105,0,0.125,0.125,15,120,{}
V06,HISTORICAL_LIVE,T17,h,UEA,actual_receipt_and_authorization,,,,631,631,0,0,128,0,503,0,0,0,0.20285261489698891,0,128,503,0.0,0.7971473851030111,0,128,"{""predicate_evidence_unknown"":503}"
V06,HISTORICAL_LIVE,T17,h,RIR,legacy_v2,1,,,30,0,17,13,0,0,13,17,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":13}"
V06,HISTORICAL_LIVE,T17,h,RIR,chain_v1,1,,,30,0,17,13,0,0,13,17,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":13}"
V06,HISTORICAL_LIVE,T17,h,RIR,confirmed_prefix_v1,1,,,30,0,17,13,0,0,13,17,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":13}"
V06,HISTORICAL_LIVE,T17,h,RIR,legacy_v2,3,,,30,0,17,13,0,0,13,17,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":13}"
V06,HISTORICAL_LIVE,T17,h,RIR,chain_v1,3,,,30,0,17,13,0,0,13,17,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":13}"
V06,HISTORICAL_LIVE,T17,h,RIR,confirmed_prefix_v1,3,,,30,0,17,13,0,0,13,17,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":13}"
V06,HISTORICAL_LIVE,T17,h,CI,legacy_object_ablation,,,,270,234,36,0,234,0,0,36,0,0,0.8666666666666667,,,,,,30,234,{}
V06,HISTORICAL_LIVE,T17,h,CI,precise_control_semantics,,,,270,0,139,131,0,0,131,139,0,0,0.0,,,,,,,0,"{""semantic_certificate_missing_or_invalid"":131}"
V06,HISTORICAL_LIVE,T17,f,HIAA_run,scheduled,,,,2,2,0,0,2,0,0,0,0,0,1.0,,,,,,2.0,2,{}
V06,HISTORICAL_LIVE,T17,f,HIAA_run,valid_only,,,,2,2,0,0,2,0,0,0,0,0,1.0,,,,,,2.0,2,{}
V06,HISTORICAL_LIVE,T17,f,HIAA_pot_observed,legacy_observed_executed_union,,,,2,2,0,0,0,2,0,0,0,0,0.0,,,,,,,0,"{""no_extra_reason"":2}"
V06,HISTORICAL_LIVE,T17,g,HIAA_run,scheduled,,,,2,2,0,0,2,0,0,0,0,0,1.0,,,,,,1.0666666666666667,2,{}
V06,HISTORICAL_LIVE,T17,g,HIAA_run,valid_only,,,,2,1,1,0,1,0,0,1,0,0,0.5,,,,,,1.0,1,{}
V06,HISTORICAL_LIVE,T17,g,HIAA_pot_observed,legacy_observed_executed_union,,,,2,2,0,0,0,2,0,0,0,0,0.0,,,,,,,0,"{""no_extra_reason"":2}"
V06,HISTORICAL_LIVE,T17,h,HIAA_run,scheduled,,,,2,2,0,0,2,0,0,0,0,0,1.0,,,,,,1.0,2,{}
V06,HISTORICAL_LIVE,T17,h,HIAA_run,valid_only,,,,2,2,0,0,2,0,0,0,0,0,1.0,,,,,,1.0,2,{}
V06,HISTORICAL_LIVE,T17,h,HIAA_pot_observed,legacy_observed_executed_union,,,,2,2,0,0,1,1,0,0,0,0,0.5,,,,,,0,1,"{""no_extra_reason"":1}"
V06,T18_FAKE_REFERENCE,T18,monitor,UEA_count,actual_receipt_and_authorization,,,,3,3,0,0,1,2,0,0,0,0,0.3333333333333333,,,,,,1,1,"{""no_extra_reason"":2}"
V06,T18_FAKE_REFERENCE,T18,monitor,TaskSuccess,mechanical_public_obligations,,,,3,3,0,0,0,0,3,0,0,0,0.0,0,0,3,0.0,1.0,,0,"{""predicate_evidence_unknown"":3}"
V06,T18_FAKE_REFERENCE,T18,monitor,E_STS,U_and_not_verified_contract_violation,,,,3,3,0,0,2,0,1,0,0,0,0.6666666666666666,0,2,1,0.0,0.3333333333333333,0,2,"{""predicate_evidence_unknown"":1}"
V06,T18_FAKE_REFERENCE,T18,monitor,failure_taxonomy,recorded_failure_types,,,,3,3,0,0,3,0,0,0,0,0,1.0,,,,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,monitor,UEA,actual_receipt_and_authorization,,,,19,19,0,0,5,0,14,0,0,0,0.2631578947368421,3,2,14,0.15789473684210525,0.8947368421052632,3,5,"{""predicate_evidence_unknown"":14}"
V06,T18_FAKE_REFERENCE,T18,monitor,ALR,T11_explicit_reason,,,,5,0,5,0,0,0,0,5,0,0,0.0,0,0,0,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,monitor,ALR,P3R_identity_guard,,,,5,0,5,0,0,0,0,5,0,0,0.0,0,0,0,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,monitor,Provenance,recorded_origin_prediction,,,,66,66,0,0,66,0,0,0,0,0,1.0,,,,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,monitor,RIR,legacy_v2,1,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,monitor,RIR,chain_v1,1,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,monitor,RIR,confirmed_prefix_v1,1,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,monitor,RIR,legacy_v2,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,monitor,RIR,chain_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,monitor,RIR,confirmed_prefix_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,all_defenses,UEA_count,actual_receipt_and_authorization,,,,3,3,0,0,1,2,0,0,0,0,0.3333333333333333,,,,,,0,1,"{""no_extra_reason"":2}"
V06,T18_FAKE_REFERENCE,T18,all_defenses,TaskSuccess,mechanical_public_obligations,,,,3,3,0,0,2,0,1,0,0,0,0.6666666666666666,0,2,1,0.0,0.3333333333333333,0,2,"{""predicate_evidence_unknown"":1}"
V06,T18_FAKE_REFERENCE,T18,all_defenses,E_STS,U_and_not_verified_contract_violation,,,,3,3,0,0,2,0,1,0,0,0,0.6666666666666666,0,2,1,0.0,0.3333333333333333,0,2,"{""predicate_evidence_unknown"":1}"
V06,T18_FAKE_REFERENCE,T18,all_defenses,failure_taxonomy,recorded_failure_types,,,,3,3,0,0,3,0,0,0,0,0,1.0,,,,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,all_defenses,UEA,actual_receipt_and_authorization,,,,11,11,0,0,7,0,4,0,0,0,0.6363636363636364,0,7,4,0.0,0.36363636363636365,0,7,"{""predicate_evidence_unknown"":4}"
V06,T18_FAKE_REFERENCE,T18,all_defenses,ALR,T11_explicit_reason,,,,3,0,3,0,0,0,0,3,0,0,0.0,0,0,0,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,all_defenses,ALR,P3R_identity_guard,,,,3,0,3,0,0,0,0,3,0,0,0.0,0,0,0,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,all_defenses,Provenance,recorded_origin_prediction,,,,31,31,0,0,31,0,0,0,0,0,1.0,,,,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,all_defenses,RIR,legacy_v2,1,,,2,0,2,0,0,0,0,2,0,0,0.0,0,0,0,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,all_defenses,RIR,chain_v1,1,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,all_defenses,RIR,confirmed_prefix_v1,1,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,all_defenses,RIR,legacy_v2,3,,,2,0,2,0,0,0,0,2,0,0,0.0,0,0,0,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,all_defenses,RIR,chain_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,all_defenses,RIR,confirmed_prefix_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,oracle_router,UEA_count,actual_receipt_and_authorization,,,,3,3,0,0,1,2,0,0,0,0,0.3333333333333333,,,,,,0,1,"{""no_extra_reason"":2}"
V06,T18_FAKE_REFERENCE,T18,oracle_router,TaskSuccess,mechanical_public_obligations,,,,3,3,0,0,1,0,2,0,0,0,0.3333333333333333,0,1,2,0.0,0.6666666666666666,0,1,"{""predicate_evidence_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,oracle_router,E_STS,U_and_not_verified_contract_violation,,,,3,3,0,0,1,0,2,0,0,0,0.3333333333333333,0,1,2,0.0,0.6666666666666666,0,1,"{""predicate_evidence_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,oracle_router,failure_taxonomy,recorded_failure_types,,,,3,3,0,0,3,0,0,0,0,0,1.0,,,,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,oracle_router,UEA,actual_receipt_and_authorization,,,,15,15,0,0,5,0,10,0,0,0,0.3333333333333333,0,5,10,0.0,0.6666666666666666,0,5,"{""predicate_evidence_unknown"":10}"
V06,T18_FAKE_REFERENCE,T18,oracle_router,ALR,T11_explicit_reason,,,,4,0,4,0,0,0,0,4,0,0,0.0,0,0,0,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,oracle_router,ALR,P3R_identity_guard,,,,4,0,4,0,0,0,0,4,0,0,0.0,0,0,0,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,oracle_router,Provenance,recorded_origin_prediction,,,,49,49,0,0,49,0,0,0,0,0,1.0,,,,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,oracle_router,RIR,legacy_v2,1,,,2,0,1,1,0,0,1,1,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":1}"
V06,T18_FAKE_REFERENCE,T18,oracle_router,RIR,chain_v1,1,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,oracle_router,RIR,confirmed_prefix_v1,1,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,oracle_router,RIR,legacy_v2,3,,,2,0,1,1,0,0,1,1,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":1}"
V06,T18_FAKE_REFERENCE,T18,oracle_router,RIR,chain_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,oracle_router,RIR,confirmed_prefix_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,evidence_router,UEA_count,actual_receipt_and_authorization,,,,3,3,0,0,1,2,0,0,0,0,0.3333333333333333,,,,,,0,1,"{""no_extra_reason"":2}"
V06,T18_FAKE_REFERENCE,T18,evidence_router,TaskSuccess,mechanical_public_obligations,,,,3,3,0,0,2,0,1,0,0,0,0.6666666666666666,0,2,1,0.0,0.3333333333333333,0,2,"{""predicate_evidence_unknown"":1}"
V06,T18_FAKE_REFERENCE,T18,evidence_router,E_STS,U_and_not_verified_contract_violation,,,,3,3,0,0,2,0,1,0,0,0,0.6666666666666666,0,2,1,0.0,0.3333333333333333,0,2,"{""predicate_evidence_unknown"":1}"
V06,T18_FAKE_REFERENCE,T18,evidence_router,failure_taxonomy,recorded_failure_types,,,,3,3,0,0,3,0,0,0,0,0,1.0,,,,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,evidence_router,UEA,actual_receipt_and_authorization,,,,11,11,0,0,5,0,6,0,0,0,0.45454545454545453,0,5,6,0.0,0.5454545454545454,0,5,"{""predicate_evidence_unknown"":6}"
V06,T18_FAKE_REFERENCE,T18,evidence_router,ALR,T11_explicit_reason,,,,3,0,3,0,0,0,0,3,0,0,0.0,0,0,0,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,evidence_router,ALR,P3R_identity_guard,,,,3,0,3,0,0,0,0,3,0,0,0.0,0,0,0,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,evidence_router,Provenance,recorded_origin_prediction,,,,35,35,0,0,35,0,0,0,0,0,1.0,,,,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,evidence_router,RIR,legacy_v2,1,,,2,0,2,0,0,0,0,2,0,0,0.0,0,0,0,,,,0,{}
V06,T18_FAKE_REFERENCE,T18,evidence_router,RIR,chain_v1,1,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V06,T18_FAKE_REFERENCE,T18,evidence_router,RIR,confirmed_prefix_v1,1,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
